Ahmed Al Maghribi 	AHL		240	360	540	680	1300	1850
Ahmed Al Maghribi 	Azure Royal			150	220	280	520	750
Ahmed Al Maghribi 	Oud & Roses		210	310	470	590
Ahmed Al Maghribi	Summer Oud		190	290	440	560	1080	1580
Ahmed Al Maghribi 	Ignite Oud 		190	290	440	560	1080	1580
Ahmed Al Maghribi	Zeleny		120	160	230	290	520	670
Ahmed Al Maghribi	Rose Noir	Paco Rabanne Olympea intense		210	320	380	760	1080
Al Rehab	Choco Musk			120	160
Al Rehab	Choco Musk Marshmallow			120	160
Al Rehab	French Coffee 			130	190	240	400	560
Al Wataniah	Kayaan Classic 	Dior Homme Intense		180	270	340	620	850
Al Wataniah	Tibyan	Good Girl Blush Elixir	120	170	240	310	540	710
Albait Aldimashqi 	Poison girl		130	170	250	320	580	800
Albait Aldimashqi 	Bombshell		130	170	250	320	580	800
Albait Aldimashqi 	Declaration		130	170	250	320	580	800
Albait Aldimashqi 	Goddess Burberry		130	170	250	320	580	800
Albait Aldimashqi 	Miss blooming bouquet		130	170	250	320	580	800
Albait Aldimashqi 	Mademoiselle		130	170	250	320	580	800
Albait Aldimashqi 	Paradox EDP		130	170	250	320	580	800
Albait Aldimashqi 	Chanel no 5 		130	170	250	320	580	800
Afnan 	Delicious Bouquet	D&G Devotion	190	260	400	490
Afnan	Cherry Bouquet 	Tom Ford Lost Cherry	190	260	400	490
Afnan	Mystique Bouquet 	Parfums de Marly Valaya	190	260	400	490
Afnan	Rare tiffany 			170	250	320	580	800
Ajmal 	Raindrops 			160	240	310
Armaf	Club De Nuit Maleka		160	230	350	430
Armaf	Club De Nuit Imperiale	PDM Delina Exclusif	170	240	360	450	820	1130
Armaf	Club De Nuit Woman	Coco Mademoiselle by chanel	130	170	240	320	580
Armaf	Club De Nuit Woman Intense	TF Noir De Noir 		170	240	320
Armaf	Odyssey Toffee Coffee			150	220	280	520	750
Armaf 	Legesi Pour Femme			140	200	260	480
Arabiyat Prestige	Safa 	PDM Delina Exclusif 	150	210	310	380	720	980
Arabiyat Prestige 	Swar Venin	PDM Delina x Lost Cherry	150	200	300	380	680
Arabiyat Prestige 	Extradose Femme	Donna Born In Roma Intense	160	220	330	410	760	1040
Arabiyat Prestige 	Nyla Suede		120	160	230	290	520	670
Arabiyat Prestige 	La di Da For Her 	Tom Ford Vanilla Sex 	150	210	310	380	720	980
Arabiyat Presitige	Sugarcane Vanilla		160	220	330	410	760	1040
Arabiyat Presitige	Elaf Splendid	CH Le Bomba
Arabiyat Prestige	Uhud	Bianco Latte 	150	210	310	380
Arabiyat Prestige	Rihla		150	210	310	380
Fragrance World 	Flora by Flora	Gucci Flora		130	190	240	390
Fragrance World 	Classy Chic Girl	CH Good Girl		130	190	240	390
Fragrance World 	Versus Bright Crystal	Versace Bright Crystal		130	190	240	390
Fragrance World 	Monster Cafe Intense	Montale Cafe intense 		130	190	240	390	650
Fragrances World	Giorgio Black Special Edition	Tom Ford Black Orchid		130	180	240	420	550
Fragrance World 	Elysia Marshmallow 	Kayali Yum Boujee Marshmallow		140	200	260	480
Fragrance World 	Elysia Lychee Fizz	Kayali Eden Sparkling Lychee		130	190	240	390
Fragrance World 	Creme Of Clouds	Theodoros Kalotinis Crème Brulee	120	160	230	290	520
Fragrance Wold	Mark & Victor Eau De Flora	Viktor & Rolf Flowerbomb	110	150	210	270	480
French Avenue	Cocoa Morado 	Oud Cadenza by Maison Crivelli	130	180	260	350	650	900
French Avenue 	Zenith Vanilla 	Dior Vanilla Diorama	170	230	340	420
Frank Oliver	Oud Touch	Dior Oud Ispahan	110	150	210	280	520	680
Khadlaj 	Cream Velvet	Bianco latte	130	170	250	320
Khadlaj 	Desert Rose		130	170	240	310	560	730
Khadlaj 	Peach Velvet 	Tom Ford Bitter Peach	130	170	240	300	540	700
Khadlaj 	Cloud Candy	Kayali's Yum Boujee Marshmallow 	120	160	230	290	520	670
Khadlaj	Mocha Latte			150	220	270
Khadlaj	Ria		140	200	280	360
Khadlaj 	Caffe Latte	Mancera Amore Caffe		150	220	270
Lattafa	Angham 	Goddess EDP 	150	210	300	380	660
Lattafa	Angham Second Song	Devotion EDP Intense	140	190	270	340	620
Lattafa 	Atheeri 			190	300	370	700	960
Lattafa 	Ana Abiyedh Poudree 			180	250	340	640
Lattafa	Bade'e Al Oud Honor & Glory		140	190	270	340	600	800
Lattafa	Bade'e Al Oud Sublime		140	190	270	340	600	800
Lattafa 	Bade'e Al Oud Nobel Blush		140	190	280	350	620	830
Lattafa	Bade'e Al Oud Amythyst	Inito Atomic rose		149	219	269		759
Lattafa	Emeer	Clive Christian's Town & Country	160	220	330	400	800	1200
